25	0	277	2	2.4914434	EXP
25	0	216	3	1.809209	EXP
25	0	511	4	1.801417	EXP
25	0	989	5	1.7475276	EXP
25	0	215	6	1.7023687	EXP
25	0	212	7	1.6234689	EXP
25	0	540	8	1.4472023	EXP
25	0	482	9	1.3291624	EXP
25	0	1329	10	1.2900388	EXP
26	0	148	1	1.2547845	EXP
26	0	348	2	1.2546161	EXP
26	0	766	3	1.2431581	EXP
26	0	611	4	1.2402279	EXP
26	0	248	5	1.2147471	EXP
26	0	1355	6	1.208103	EXP
26	0	572	7	1.1727883	EXP
26	0	96	8	1.0940667	EXP
26	0	307	9	1.0592746	EXP
26	0	935	10	0.97945815	EXP
27	0	1178	1	2.1296751	EXP
27	0	1129	2	2.0845957	EXP
27	0	1176	3	1.9624768	EXP
27	0	888	4	1.9370686	EXP
27	0	1035	5	1.9228218	EXP
27	0	838	6	1.8550392	EXP
27	0	1133	7	1.8505912	EXP
27	0	1132	8	1.53951	EXP
27	0	428	9	1.3633997	EXP
27	0	1031	10	1.360943	EXP
28	0	1050	1	0.9747484	EXP
28	0	1130	2	0.96490085	EXP
28	0	1235	3	0.8920869	EXP
28	0	727	4	0.8275765	EXP
28	0	675	5	0.8113328	EXP
28	0	1048	6	0.78986496	EXP
28	0	1362	7	0.68922454	EXP
28	0	739	8	0.63486826	EXP
28	0	677	9	0.6316202	EXP
28	0	1294	10	0.6205884	EXP
29	0	420	1	2.2856	EXP
29	0	465	2	2.1992123	EXP
29	0	612	3	1.7487084	EXP
29	0	787	4	1.4999712	EXP
29	0	776	5	1.4928179	EXP
29	0	146	6	1.4720517	EXP
29	0	464	7	1.4706619	EXP
29	0	514	8	1.4626955	EXP
29	0	211	9	1.4494205	EXP
29	0	200	10	1.4404254	EXP
30	0	602	1	1.8081169	EXP
30	0	222	2	1.0345669	EXP
30	0	739	3	0.9196683	EXP
30	0	45	4	0.9036072	EXP
30	0	388	5	0.89044684	EXP
30	0	46	6	0.860584	EXP
30	0	126	7	0.85480434	EXP
30	0	466	8	0.7506473	EXP
30	0	513	9	0.71046305	EXP
30	0	683	10	0.7019218	EXP
31	0	751	1	2.6360352	EXP
31	0	1082	2	1.7972956	EXP
31	0	1209	3	1.6395892	EXP
31	0	635	4	1.5011914	EXP
31	0	812	5	1.3399677	EXP
31	0	1325	6	1.3084532	EXP
31	0	247	7	1.3028396	EXP
31	0	698	8	1.2525526	EXP
31	0	916	9	1.1937292	EXP
31	0	749	10	1.1645772	EXP
32	0	752	1	1.9545121	EXP
32	0	467	2	0.9301095	EXP
32	0	1186	3	0.90921426	EXP
32	0	889	4	0.90741473	EXP
32	0	147	5	0.8880374	EXP
32	0	843	6	0.85331094	EXP
32	0	160	7	0.80289495	EXP
32	0	530	8	0.79477596	EXP
32	0	1387	9	0.7789018	EXP
32	0	468	10	0.7300236	EXP
33	0	516	1	3.6725328	EXP
33	0	252	2	3.0257015	EXP
33	0	431	3	2.4613357	EXP
33	0	714	4	2.227863	EXP
33	0	799	5	1.912735	EXP
33	0	808	6	1.8558655	EXP
33	0	141	7	1.6614097	EXP
33	0	904	8	1.541135	EXP
33	0	1066	9	1.5382621	EXP
33	0	712	10	1.5168607	EXP
34	0	198	1	1.6281141	EXP
34	0	704	2	1.4147449	EXP
34	0	799	3	1.3576043	EXP
34	0	431	4	1.2417489	EXP
34	0	516	5	1.2177193	EXP
34	0	1153	6	1.2038271	EXP
34	0	252	7	1.1382799	EXP
34	0	1033	8	1.0815331	EXP
34	0	520	9	1.0649443	EXP
34	0	610	10	1.0503738	EXP
35	0	488	1	1.6739923	EXP
35	0	1203	2	1.5705913	EXP
35	0	166	3	1.4505773	EXP
35	0	654	4	1.4148679	EXP
35	0	1327	5	1.3560777	EXP
35	0	875	6	1.3237035	EXP
35	0	75	7	1.180172	EXP
35	0	720	8	1.172451	EXP
35	0	319	9	1.1539972	EXP
35	0	724	10	1.0578876	EXP
36	0	1160	1	1.8234131	EXP
36	0	1268	2	1.4145397	EXP
36	0	319	3	1.2364326	EXP
36	0	123	4	1.1177253	EXP
36	0	171	5	1.0910482	EXP
36	0	281	6	1.0783714	EXP
36	0	13	7	1.0281483	EXP
36	0	975	8	0.9193213	EXP
36	0	1180	9	0.8849992	EXP
36	0	168	10	0.87591547	EXP
37	0	461	1	1.4626856	EXP
37	0	232	2	1.4561085	EXP
37	0	186	3	1.032222	EXP
37	0	1311	4	0.93100226	EXP
37	0	189	5	0.8977085	EXP
37	0	923	6	0.8973978	EXP
37	0	311	7	0.8781872	EXP
37	0	173	8	0.8453987	EXP
37	0	174	9	0.8068281	EXP
37	0	282	10	0.75842357	EXP
38	0	976	1	1.4971071	EXP
38	0	1082	2	1.4252813	EXP
38	0	433	3	1.2030284	EXP
38	0	252	4	1.0112399	EXP
38	0	536	5	1.0061216	EXP
38	0	927	6	0.9222433	EXP
38	0	25	7	0.9220612	EXP
38	0	154	8	0.8423472	EXP
38	0	1239	9	0.84024405	EXP
38	0	979	10	0.8337023	EXP
39	0	37	1	1.4666463	EXP
39	0	1257	2	1.3306118	EXP
39	0	315	3	1.1138172	EXP
39	0	1143	4	1.1114606	EXP
39	0	171	5	1.002784	EXP
39	0	272	6	0.91257524	EXP
39	0	589	7	0.89594865	EXP
39	0	609	8	0.8367368	EXP
39	0	1154	9	0.7986471	EXP
39	0	1149	10	0.7935019	EXP
40	0	37	1	1.6397529	EXP
40	0	536	2	1.6070793	EXP
40	0	1257	3	1.2886084	EXP
40	0	138	4	1.1211765	EXP
40	0	1143	5	1.1114606	EXP
40	0	1368	6	1.1004593	EXP
40	0	289	7	1.0851213	EXP
40	0	171	8	1.002784	EXP
40	0	1152	9	0.9045416	EXP
40	0	589	10	0.89594865	EXP
41	0	289	1	3.2135856	EXP
41	0	433	2	3.0397425	EXP
41	0	927	3	2.144068	EXP
41	0	432	4	1.8091698	EXP
41	0	229	5	1.7662177	EXP
41	0	288	6	1.6508776	EXP
41	0	1277	7	1.3475138	EXP
41	0	976	8	1.3452384	EXP
41	0	1141	9	1.3176274	EXP
41	0	154	10	1.2380662	EXP
42	0	521	1	3.4533198	EXP
42	0	526	2	2.3977926	EXP
42	0	797	3	2.2219343	EXP
42	0	440	4	1.6164929	EXP
42	0	496	5	1.604324	EXP
42	0	468	6	1.5975144	EXP
42	0	503	7	1.4138507	EXP
42	0	439	8	1.3939731	EXP
42	0	467	9	1.3796076	EXP
42	0	211	10	1.3543352	EXP
43	0	467	1	1.393718	EXP
43	0	346	2	1.3101947	EXP
43	0	122	3	1.1050899	EXP
43	0	469	4	1.0641443	EXP
43	0	903	5	0.97247833	EXP
43	0	39	6	0.94756633	EXP
43	0	194	7	0.8958349	EXP
43	0	916	8	0.8893248	EXP
43	0	1070	9	0.88914585	EXP
43	0	283	10	0.88667154	EXP
44	0	1190	1	1.8881829	EXP
44	0	1199	2	1.1917042	EXP
44	0	943	3	1.1212847	EXP
44	0	103	4	1.0613275	EXP
44	0	1148	5	0.8885859	EXP
44	0	1160	6	0.8834813	EXP
44	0	541	7	0.8395238	EXP
44	0	583	8	0.83314514	EXP
44	0	760	9	0.8317964	EXP
44	0	1031	10	0.80271024	EXP
45	0	305	1	1.5733678	EXP
45	0	525	2	1.3420174	EXP
45	0	123	3	1.1977142	EXP
45	0	1204	4	1.1316383	EXP
45	0	1299	5	1.0804307	EXP
45	0	84	6	0.99659973	EXP
45	0	1185	7	0.9648762	EXP
45	0	344	8	0.95812297	EXP
45	0	623	9	0.88179153	EXP
45	0	14	10	0.84125495	EXP
46	0	270	1	1.239224	EXP
46	0	305	2	1.23243	EXP
46	0	123	3	1.1321933	EXP
46	0	525	4	1.1286039	EXP
46	0	623	5	1.0840446	EXP
46	0	1185	6	1.0735192	EXP
46	0	434	7	1.0535192	EXP
46	0	688	8	1.0452408	EXP
46	0	344	9	0.9867141	EXP
46	0	84	10	0.94975495	EXP
47	0	568	1	1.8405682	EXP
47	0	525	2	1.7901362	EXP
47	0	9	3	1.5562786	EXP
47	0	304	4	1.5097085	EXP
47	0	329	5	1.096976	EXP
47	0	305	6	1.0810968	EXP
47	0	1299	7	1.0804307	EXP
47	0	327	8	0.9951495	EXP
47	0	25	9	0.9834039	EXP
47	0	310	10	0.9477806	EXP
48	0	526	1	2.569413	EXP
48	0	683	2	2.4787588	EXP
48	0	440	3	2.4185112	EXP
48	0	797	4	2.165384	EXP
48	0	222	5	1.5503055	EXP
48	0	334	6	1.1923584	EXP
48	0	798	7	1.0514978	EXP
48	0	521	8	1.0059638	EXP
48	0	704	9	0.9853631	EXP
48	0	712	10	0.90662956	EXP
49	0	476	1	2.467486	EXP
49	0	527	2	2.350484	EXP
49	0	321	3	2.0562458	EXP
49	0	832	4	1.8634788	EXP
49	0	349	5	1.8560103	EXP
49	0	499	6	1.8036216	EXP
49	0	320	7	1.7394894	EXP
49	0	322	8	1.7131966	EXP
49	0	1370	9	1.7052131	EXP
49	0	1108	10	1.5368419	EXP
50	0	1204	1	1.9338785	EXP
50	0	329	2	1.3239197	EXP
50	0	1207	3	1.2279042	EXP
50	0	550	4	1.0944318	EXP
50	0	576	5	1.0324622	EXP
50	0	1149	6	1.0256572	EXP
50	0	1301	7	1.0058801	EXP
50	0	414	8	0.9820259	EXP
50	0	1191	9	0.96725494	EXP
50	0	992	10	0.959723	EXP
51	0	94	1	1.9379904	EXP
51	0	494	2	1.7719948	EXP
51	0	1281	3	1.3573077	EXP
51	0	440	4	1.3278279	EXP
51	0	798	5	1.2681335	EXP
51	0	1214	6	1.2185049	EXP
51	0	133	7	1.1837935	EXP
51	0	456	8	1.1813433	EXP
51	0	261	9	1.1447364	EXP
51	0	1391	10	1.0672218	EXP
52	0	1204	1	2.268035	EXP
52	0	550	2	1.8888719	EXP
52	0	211	3	1.7576709	EXP
52	0	440	4	1.4470253	EXP
52	0	1215	5	1.4237013	EXP
52	0	306	6	1.2944204	EXP
52	0	329	7	1.2479824	EXP
52	0	528	8	1.0544806	EXP
52	0	21	9	1.0264506	EXP
52	0	22	10	1.0147566	EXP
53	0	208	1	4.187053	EXP
53	0	524	2	2.606513	EXP
53	0	267	3	2.158816	EXP
53	0	269	4	2.101543	EXP
53	0	61	5	1.9817758	EXP
53	0	270	6	1.6675087	EXP
53	0	1236	7	1.6375825	EXP
53	0	1221	8	1.6227163	EXP
53	0	298	9	1.6160796	EXP
53	0	1253	10	1.6109577	EXP
54	0	123	1	3.602107	EXP
54	0	84	2	2.5191748	EXP
54	0	1185	3	2.0650969	EXP
54	0	623	4	2.0049365	EXP
54	0	305	5	1.9631056	EXP
54	0	344	6	1.8748124	EXP
54	0	525	7	1.7891434	EXP
54	0	651	8	1.7693124	EXP
54	0	1213	9	1.7306889	EXP
54	0	338	10	1.720999	EXP
55	0	798	1	1.9929125	EXP
55	0	1149	2	1.7655134	EXP
55	0	1383	3	1.7297738	EXP
55	0	460	4	1.6714643	EXP
55	0	344	5	1.6711073	EXP
55	0	1154	6	1.5767347	EXP
55	0	406	7	1.5317905	EXP
55	0	1185	8	1.4043124	EXP
55	0	1301	9	1.3122947	EXP
55	0	440	10	1.2905823	EXP
56	0	753	1	3.2420287	EXP
56	0	783	2	2.1786535	EXP
56	0	14	3	1.5442808	EXP
56	0	811	4	1.5062618	EXP
56	0	441	5	1.418175	EXP
56	0	637	6	1.2687672	EXP
56	0	711	7	1.2433951	EXP
56	0	871	8	1.1952337	EXP
56	0	1105	9	1.1941844	EXP
56	0	798	10	1.1619958	EXP
57	0	753	1	2.2697923	EXP
57	0	1181	2	1.1162299	EXP
57	0	704	3	0.97295946	EXP
57	0	380	4	0.9655934	EXP
57	0	1099	5	0.9405586	EXP
57	0	1296	6	0.9110756	EXP
57	0	1114	7	0.906991	EXP
57	0	1268	8	0.9028273	EXP
57	0	916	9	0.8757148	EXP
57	0	810	10	0.87564087	EXP
58	0	270	1	2.9492218	EXP
58	0	754	2	2.3647137	EXP
58	0	788	3	2.1508503	EXP
58	0	120	4	1.9404935	EXP
58	0	785	5	1.7911303	EXP
58	0	408	6	1.4849482	EXP
58	0	873	7	1.3212949	EXP
58	0	509	8	1.2670869	EXP
58	0	934	9	1.2580248	EXP
58	0	1268	10	1.226807	EXP
59	0	785	1	0.8562976	EXP
59	0	912	2	0.8372106	EXP
59	0	839	3	0.8070122	EXP
59	0	1055	4	0.8005329	EXP
59	0	219	5	0.7709451	EXP
59	0	541	6	0.7419136	EXP
59	0	458	7	0.7295861	EXP
59	0	786	8	0.72094846	EXP
59	0	842	9	0.71133476	EXP
59	0	1309	10	0.71115565	EXP
60	0	321	1	2.8656642	EXP
60	0	527	2	2.566256	EXP
60	0	322	3	2.395424	EXP
60	0	320	4	2.1680539	EXP
60	0	476	5	2.1107337	EXP
60	0	1073	6	1.1992792	EXP
60	0	131	7	1.1964768	EXP
60	0	1240	8	1.1869895	EXP
60	0	1235	9	1.1848556	EXP
60	0	72	10	1.1750938	EXP
61	0	564	1	2.2010043	EXP
61	0	566	2	2.0888865	EXP
61	0	539	3	1.8845598	EXP
61	0	499	4	1.5711981	EXP
61	0	1213	5	1.2629447	EXP
61	0	333	6	1.1495165	EXP
61	0	435	7	1.1193253	EXP
61	0	565	8	1.116929	EXP
61	0	1258	9	1.0973666	EXP
61	0	122	10	1.0462931	EXP
62	0	1258	1	2.357025	EXP
62	0	483	2	1.9828625	EXP
62	0	1081	3	1.6080025	EXP
62	0	533	4	1.5151057	EXP
62	0	459	5	1.5134175	EXP
62	0	381	6	1.5113138	EXP
62	0	553	7	1.484517	EXP
62	0	148	8	1.4791721	EXP
62	0	787	9	1.4727732	EXP
62	0	819	10	1.438609	EXP
63	0	204	1	1.228667	EXP
63	0	287	2	1.0673617	EXP
63	0	843	3	0.9719428	EXP
63	0	889	4	0.9508091	EXP
63	0	678	5	0.87874544	EXP
63	0	782	6	0.83243746	EXP
63	0	420	7	0.82986015	EXP
63	0	721	8	0.8239752	EXP
63	0	1143	9	0.7932181	EXP
63	0	1339	10	0.7834385	EXP
64	0	1252	1	2.114134	EXP
64	0	1204	2	1.734575	EXP
64	0	277	3	1.7024745	EXP
64	0	390	4	1.4196055	EXP
64	0	239	5	1.4138411	EXP
64	0	232	6	1.287867	EXP
64	0	904	7	1.2803557	EXP
64	0	928	8	1.2183785	EXP
64	0	1053	9	1.1690843	EXP
64	0	1310	10	1.1538968	EXP
65	0	388	1	1.620871	EXP
65	0	1106	2	1.3396865	EXP
65	0	655	3	1.170088	EXP
65	0	1386	4	1.1231854	EXP
65	0	815	5	0.9755235	EXP
65	0	1366	6	0.89727104	EXP
65	0	2	7	0.8785803	EXP
65	0	62	8	0.84331167	EXP
65	0	1370	9	0.797457	EXP
65	0	393	10	0.7969687	EXP
66	0	128	1	2.3303432	EXP
66	0	590	2	1.8377362	EXP
66	0	576	3	1.4963663	EXP
66	0	973	4	1.4786824	EXP
66	0	1182	5	1.4240556	EXP
66	0	329	6	1.3086206	EXP
66	0	191	7	1.2806053	EXP
66	0	1206	8	1.1616851	EXP
66	0	198	9	1.1476026	EXP
66	0	458	10	1.1028333	EXP
67	0	149	1	1.6252811	EXP
67	0	458	2	1.1446921	EXP
67	0	1296	3	1.1341097	EXP
67	0	2	4	0.9571202	EXP
67	0	128	5	0.933486	EXP
67	0	198	6	0.9223457	EXP
67	0	388	7	0.87114054	EXP
67	0	72	8	0.86113954	EXP
67	0	393	9	0.7969687	EXP
67	0	1143	10	0.7869301	EXP
68	0	628	1	3.9197927	EXP
68	0	662	2	2.5821059	EXP
68	0	661	3	1.6992643	EXP
68	0	560	4	1.5702215	EXP
68	0	272	5	1.4714562	EXP
68	0	344	6	1.4647058	EXP
68	0	81	7	1.4178108	EXP
68	0	689	8	1.3461238	EXP
68	0	1240	9	1.2538491	EXP
68	0	565	10	1.2531695	EXP
69	0	1138	1	1.2402861	EXP
69	0	105	2	1.179387	EXP
69	0	264	3	1.1003973	EXP
69	0	1193	4	1.0578914	EXP
69	0	300	5	0.905379	EXP
69	0	306	6	0.86691266	EXP
69	0	14	7	0.8634575	EXP
69	0	59	8	0.84855044	EXP
69	0	538	9	0.8085718	EXP
69	0	94	10	0.770952	EXP
70	0	540	1	1.2769175	EXP
70	0	349	2	1.1359314	EXP
70	0	300	3	1.0444286	EXP
70	0	327	4	0.92803925	EXP
70	0	359	5	0.82188404	EXP
70	0	62	6	0.8077927	EXP
70	0	57	7	0.7986052	EXP
70	0	486	8	0.7886077	EXP
70	0	56	9	0.76656383	EXP
70	0	13	10	0.64638746	EXP
71	0	540	1	0.9781094	EXP
71	0	305	2	0.93302053	EXP
71	0	573	3	0.8211814	EXP
71	0	329	4	0.80149305	EXP
71	0	798	5	0.7872228	EXP
71	0	572	6	0.75157034	EXP
71	0	63	7	0.7363026	EXP
71	0	310	8	0.6937253	EXP
71	0	170	9	0.67752093	EXP
71	0	625	10	0.6161058	EXP
72	0	244	1	2.2175195	EXP
72	0	416	2	1.4697715	EXP
72	0	315	3	1.3965802	EXP
72	0	1082	4	1.3076718	EXP
72	0	1215	5	1.2086258	EXP
72	0	1313	6	1.1427414	EXP
72	0	193	7	1.0047263	EXP
72	0	1299	8	1.0003045	EXP
72	0	53	9	0.97259724	EXP
72	0	799	10	0.9661495	EXP
73	0	332	1	3.8412247	EXP
73	0	541	2	3.4873583	EXP
73	0	486	3	2.395926	EXP
73	0	401	4	2.1516845	EXP
73	0	573	5	2.135448	EXP
73	0	103	6	1.7569762	EXP
73	0	42	7	1.7356353	EXP
73	0	488	8	1.6989468	EXP
73	0	1247	9	1.6218182	EXP
73	0	625	10	1.5979887	EXP
74	0	1153	1	2.5101564	EXP
74	0	68	2	1.9934422	EXP
74	0	576	3	1.9528135	EXP
74	0	1161	4	1.8036995	EXP
74	0	625	5	1.6830304	EXP
74	0	283	6	1.6655074	EXP
74	0	26	7	1.6579565	EXP
74	0	695	8	1.6048775	EXP
74	0	1142	9	1.6046935	EXP
74	0	280	10	1.5290784	EXP
75	0	1201	1	1.8707677	EXP
75	0	477	2	1.8509525	EXP
75	0	324	3	1.7882811	EXP
75	0	902	4	1.7524068	EXP
75	0	454	5	1.470014	EXP
75	0	323	6	1.4069846	EXP
75	0	73	7	1.368333	EXP
75	0	645	8	1.2403003	EXP
75	0	928	9	1.2063527	EXP
75	0	401	10	1.206039	EXP
76	0	1082	1	1.7070518	EXP
76	0	454	2	1.6002722	EXP
76	0	803	3	1.3613874	EXP
76	0	1143	4	1.2816294	EXP
76	0	667	5	1.16866	EXP
76	0	132	6	1.0980439	EXP
76	0	1033	7	1.0457227	EXP
76	0	2	8	1.0336558	EXP
76	0	255	9	1.0097167	EXP
76	0	666	10	1.0023749	EXP
77	0	329	1	3.2070239	EXP
77	0	667	2	1.7372062	EXP
77	0	356	3	1.2547221	EXP
77	0	1264	4	1.2125542	EXP
77	0	630	5	1.1980542	EXP
77	0	491	6	1.1951207	EXP
77	0	315	7	1.1885464	EXP
77	0	272	8	1.1651542	EXP
77	0	572	9	1.1179776	EXP
77	0	1395	10	1.0774041	EXP
78	0	589	1	3.7189677	EXP
78	0	543	2	3.008475	EXP
